field_id,lat,lon,date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M
MI2600001,43.1982,-82.4189,2021-12-30,0.21,2.8,-2.26,0.17,3.02,77.1
MI2600001,43.1982,-82.4189,2021-12-31,1.8,4.94,0.04,0.3,2.31,92.0
MI2600001,43.1982,-82.4189,2022-01-01,0.78,3.48,-2.78,1.22,1.28,89.35
MI2600001,43.1982,-82.4189,2022-01-02,-4.18,-2.81,-6.91,4.86,3.93,80.11
MI2600001,43.1982,-82.4189,2022-01-03,-6.19,-3.07,-8.82,1.24,7.82,79.13
MI2600001,43.1982,-82.4189,2022-01-04,-3.0,0.75,-7.58,0.09,6.44,83.03
MI2600001,43.1982,-82.4189,2022-01-05,-1.85,1.9,-8.26,1.55,2.45,82.22
MI2600001,43.1982,-82.4189,2022-01-06,-6.59,-4.63,-9.06,0.4,3.72,89.71
MI2600001,43.1982,-82.4189,2022-01-07,-9.73,-7.14,-11.47,0.44,6.82,84.0
MI2600001,43.1982,-82.4189,2022-01-08,-5.48,-0.09,-11.87,0.46,7.02,78.49
MI2600001,43.1982,-82.4189,2022-01-09,-2.46,1.56,-10.25,1.02,3.98,79.16
MI2600001,43.1982,-82.4189,2022-01-10,-11.28,-8.61,-13.57,0.27,4.53,79.69
MI2600001,43.1982,-82.4189,2022-01-11,-9.28,-3.86,-14.48,0.35,5.45,77.72
MI2600001,43.1982,-82.4189,2022-01-12,-0.97,1.81,-3.8,0.34,2.55,90.31
MI2600001,43.1982,-82.4189,2022-01-13,-1.39,2.09,-4.86,0.16,6.3,91.41
MI2600001,43.1982,-82.4189,2022-01-14,-6.17,-2.12,-11.5,0.29,5.58,83.78
MI2600001,43.1982,-82.4189,2022-01-15,-12.66,-10.27,-15.41,0.06,9.52,77.43
MI2600001,43.1982,-82.4189,2022-01-16,-8.78,-1.32,-15.73,0.14,8.53,81.5
MI2600001,43.1982,-82.4189,2022-01-17,-3.06,-0.86,-6.36,3.95,3.82,81.14
MI2600001,43.1982,-82.4189,2022-01-18,-2.71,0.02,-6.34,0.44,5.2,85.91
MI2600001,43.1982,-82.4189,2022-01-19,-1.22,2.01,-8.02,0.23,5.55,76.35
MI2600001,43.1982,-82.4189,2022-01-20,-9.01,-7.51,-11.03,0.15,6.84,74.98
MI2600001,43.1982,-82.4189,2022-01-21,-10.03,-6.06,-12.22,0.44,7.41,76.64
MI2600001,43.1982,-82.4189,2022-01-22,-7.72,-4.09,-11.86,0.92,4.07,87.24
MI2600001,43.1982,-82.4189,2022-01-23,-8.2,-6.48,-11.24,0.49,6.03,80.58
MI2600001,43.1982,-82.4189,2022-01-24,-8.68,-5.82,-13.06,2.24,3.83,87.51
MI2600001,43.1982,-82.4189,2022-01-25,-9.63,-7.42,-12.29,2.02,8.03,79.1
MI2600001,43.1982,-82.4189,2022-01-26,-11.09,-7.67,-12.93,0.24,10.19,78.52
MI2600001,43.1982,-82.4189,2022-01-27,-7.15,-2.9,-12.52,0.75,3.4,85.86
MI2600001,43.1982,-82.4189,2022-01-28,-9.87,-7.3,-11.82,0.3,8.9,83.68
MI2600001,43.1982,-82.4189,2022-01-29,-10.33,-7.26,-12.98,4.13,8.79,79.69
MI2600001,43.1982,-82.4189,2022-01-30,-8.44,-5.04,-11.72,1.97,6.92,85.09
MI2600001,43.1982,-82.4189,2022-01-31,-7.07,-2.3,-10.08,0.37,9.91,88.03
MI2600001,43.1982,-82.4189,2022-02-01,-0.86,3.26,-7.92,1.16,8.09,91.53
MI2600001,43.1982,-82.4189,2022-02-02,-0.85,1.58,-3.72,7.07,3.2,92.73
MI2600001,43.1982,-82.4189,2022-02-03,-6.53,-4.15,-9.57,5.67,4.64,81.98
MI2600001,43.1982,-82.4189,2022-02-04,-10.33,-7.55,-14.96,2.07,7.95,83.5
MI2600001,43.1982,-82.4189,2022-02-05,-10.12,-6.38,-14.88,1.07,10.14,86.52
MI2600001,43.1982,-82.4189,2022-02-06,-5.59,-1.16,-9.09,0.01,5.49,91.73
MI2600001,43.1982,-82.4189,2022-02-07,-4.12,-0.11,-6.23,0.17,3.49,93.26
MI2600001,43.1982,-82.4189,2022-02-08,-7.25,-2.88,-12.89,2.34,8.02,90.95
MI2600001,43.1982,-82.4189,2022-02-09,-0.07,3.16,-4.86,0.5,9.23,94.03
MI2600001,43.1982,-82.4189,2022-02-10,-1.22,0.36,-3.87,0.14,5.79,85.57
MI2600001,43.1982,-82.4189,2022-02-11,-0.22,1.08,-3.68,0.9,7.01,94.27
MI2600001,43.1982,-82.4189,2022-02-12,-8.24,0.13,-10.98,0.72,7.65,77.51
MI2600001,43.1982,-82.4189,2022-02-13,-10.52,-8.64,-13.68,0.15,10.23,74.11
MI2600001,43.1982,-82.4189,2022-02-14,-10.31,-7.61,-13.97,0.08,11.34,76.11
MI2600001,43.1982,-82.4189,2022-02-15,-7.29,-3.33,-11.69,0.04,11.05,80.15
MI2600001,43.1982,-82.4189,2022-02-16,3.5,7.93,-5.34,1.25,9.31,89.1
MI2600001,43.1982,-82.4189,2022-02-17,-0.67,6.64,-5.35,13.64,3.49,87.03
MI2600001,43.1982,-82.4189,2022-02-18,-6.37,-3.62,-9.61,7.79,10.87,73.9
MI2600001,43.1982,-82.4189,2022-02-19,-8.88,-2.45,-13.97,5.82,10.4,78.6
MI2600001,43.1982,-82.4189,2022-02-20,-3.15,3.79,-13.87,0.12,12.87,85.57
MI2600001,43.1982,-82.4189,2022-02-21,1.65,6.27,-1.53,0.11,12.39,94.46
MI2600001,43.1982,-82.4189,2022-02-22,3.97,6.3,0.52,3.53,3.23,99.47
MI2600001,43.1982,-82.4189,2022-02-23,-5.45,-0.66,-8.14,3.91,9.85,69.89
MI2600001,43.1982,-82.4189,2022-02-24,-5.94,-2.79,-8.5,0.48,13.19,71.42
MI2600001,43.1982,-82.4189,2022-02-25,-6.53,-4.41,-8.66,1.77,10.74,81.74
MI2600001,43.1982,-82.4189,2022-02-26,-5.05,-1.26,-8.48,0.32,11.58,78.54
MI2600001,43.1982,-82.4189,2022-02-27,-3.15,1.22,-6.42,0.92,10.96,80.3
MI2600001,43.1982,-82.4189,2022-02-28,-4.15,-0.45,-7.95,0.01,10.85,69.45
MI2600001,43.1982,-82.4189,2022-03-01,-0.14,4.89,-4.39,0.15,10.51,89.45
MI2600001,43.1982,-82.4189,2022-03-02,-0.99,4.57,-5.11,0.61,11.55,82.8
MI2600001,43.1982,-82.4189,2022-03-03,-5.23,-2.39,-8.56,0.13,12.67,65.46
MI2600001,43.1982,-82.4189,2022-03-04,-2.93,2.76,-9.58,0.03,15.05,71.16
MI2600001,43.1982,-82.4189,2022-03-05,3.2,8.62,-2.4,0.0,12.1,75.4
MI2600001,43.1982,-82.4189,2022-03-06,7.71,12.93,-0.33,3.44,10.89,80.55
MI2600001,43.1982,-82.4189,2022-03-07,-0.74,1.06,-4.23,3.26,6.33,85.94
MI2600001,43.1982,-82.4189,2022-03-08,-1.55,2.76,-4.93,2.98,12.38,76.39
MI2600001,43.1982,-82.4189,2022-03-09,-0.03,5.67,-4.16,0.0,14.91,78.44
MI2600001,43.1982,-82.4189,2022-03-10,-1.48,2.85,-4.57,0.12,15.06,74.76
MI2600001,43.1982,-82.4189,2022-03-11,-2.06,-0.83,-3.8,1.97,9.95,77.63
MI2600001,43.1982,-82.4189,2022-03-12,-8.1,-5.25,-12.72,8.52,12.3,64.69
MI2600001,43.1982,-82.4189,2022-03-13,-4.89,2.11,-13.44,0.23,6.75,82.09
MI2600001,43.1982,-82.4189,2022-03-14,1.37,5.94,-3.86,0.21,12.34,91.14
MI2600001,43.1982,-82.4189,2022-03-15,1.69,6.38,-0.06,0.34,7.22,92.94
MI2600001,43.1982,-82.4189,2022-03-16,4.69,14.09,-0.76,0.01,14.77,89.73
MI2600001,43.1982,-82.4189,2022-03-17,9.87,19.11,3.0,0.03,16.24,81.35
MI2600001,43.1982,-82.4189,2022-03-18,5.66,11.25,1.52,1.15,10.61,83.23
MI2600001,43.1982,-82.4189,2022-03-19,5.2,10.01,1.95,8.19,3.89,94.78
MI2600001,43.1982,-82.4189,2022-03-20,4.85,11.49,0.57,5.51,20.5,72.36
MI2600001,43.1982,-82.4189,2022-03-21,4.33,11.6,-0.04,0.84,10.36,77.41
MI2600001,43.1982,-82.4189,2022-03-22,2.56,5.96,0.21,0.28,7.71,66.07
MI2600001,43.1982,-82.4189,2022-03-23,4.23,7.83,0.67,10.54,4.52,83.34
MI2600001,43.1982,-82.4189,2022-03-24,6.53,9.37,2.95,7.77,6.5,86.53
MI2600001,43.1982,-82.4189,2022-03-25,3.76,7.32,0.33,2.29,7.5,80.19
MI2600001,43.1982,-82.4189,2022-03-26,0.73,3.15,-4.37,1.68,7.48,80.42
MI2600001,43.1982,-82.4189,2022-03-27,-4.7,-2.66,-6.78,1.99,14.62,59.72
MI2600001,43.1982,-82.4189,2022-03-28,-6.21,-3.76,-7.79,0.78,18.53,63.14
MI2600001,43.1982,-82.4189,2022-03-29,-3.21,2.22,-9.33,0.06,22.58,65.43
MI2600001,43.1982,-82.4189,2022-03-30,3.5,9.33,-1.9,2.26,7.1,85.5
MI2600001,43.1982,-82.4189,2022-03-31,7.61,13.59,0.31,2.08,9.58,78.62
MI2600001,43.1982,-82.4189,2022-04-01,-0.1,2.12,-3.23,2.71,11.0,78.08
MI2600001,43.1982,-82.4189,2022-04-02,1.13,4.98,-3.11,1.71,14.45,74.65
MI2600001,43.1982,-82.4189,2022-04-03,1.53,5.22,-1.89,0.32,10.81,83.57
MI2600001,43.1982,-82.4189,2022-04-04,1.53,3.73,-1.27,2.17,6.99,92.29
MI2600001,43.1982,-82.4189,2022-04-05,7.06,13.86,2.55,0.2,13.1,82.18
MI2600001,43.1982,-82.4189,2022-04-06,7.44,13.67,2.56,2.77,5.42,91.64
MI2600001,43.1982,-82.4189,2022-04-07,5.64,9.85,2.25,3.55,8.5,79.71
MI2600001,43.1982,-82.4189,2022-04-08,3.78,6.74,1.46,2.23,12.74,87.05
MI2600001,43.1982,-82.4189,2022-04-09,1.75,5.6,-2.08,0.91,8.1,78.77
MI2600001,43.1982,-82.4189,2022-04-10,3.78,10.11,-2.7,0.8,24.34,71.5
MI2600001,43.1982,-82.4189,2022-04-11,8.66,18.69,2.27,1.01,16.07,74.24
MI2600001,43.1982,-82.4189,2022-04-12,9.74,17.61,2.02,0.02,21.64,67.16
MI2600001,43.1982,-82.4189,2022-04-13,14.75,20.18,7.68,1.61,8.65,90.49
MI2600001,43.1982,-82.4189,2022-04-14,8.86,14.13,3.75,2.16,21.07,61.1
MI2600001,43.1982,-82.4189,2022-04-15,5.0,7.78,2.02,1.45,19.05,73.97
MI2600001,43.1982,-82.4189,2022-04-16,2.43,7.73,-2.35,3.63,13.65,70.93
MI2600001,43.1982,-82.4189,2022-04-17,0.44,5.22,-3.38,1.88,21.26,72.68
MI2600001,43.1982,-82.4189,2022-04-18,0.61,3.87,-2.21,2.76,5.76,85.64
MI2600001,43.1982,-82.4189,2022-04-19,2.04,5.78,-1.07,7.67,14.66,79.28
MI2600001,43.1982,-82.4189,2022-04-20,3.94,10.16,-3.06,0.06,22.92,68.35
MI2600001,43.1982,-82.4189,2022-04-21,10.78,16.98,5.25,2.71,18.7,72.27
MI2600001,43.1982,-82.4189,2022-04-22,6.79,11.95,1.23,1.06,20.51,73.49
MI2600001,43.1982,-82.4189,2022-04-23,13.47,22.62,5.33,0.69,19.13,74.49
MI2600001,43.1982,-82.4189,2022-04-24,17.64,23.98,11.68,2.42,18.78,83.79
MI2600001,43.1982,-82.4189,2022-04-25,12.52,16.89,5.18,4.92,5.47,80.12
MI2600001,43.1982,-82.4189,2022-04-26,5.0,9.18,1.19,2.12,8.81,79.07
MI2600001,43.1982,-82.4189,2022-04-27,0.23,2.68,-1.91,2.26,16.08,73.08
MI2600001,43.1982,-82.4189,2022-04-28,2.29,8.42,-2.87,4.02,27.89,64.18
MI2600001,43.1982,-82.4189,2022-04-29,5.39,13.94,-2.56,4.04,27.18,63.38
MI2600001,43.1982,-82.4189,2022-04-30,7.94,14.81,1.87,1.95,18.7,58.67
MI2600001,43.1982,-82.4189,2022-05-01,11.77,19.09,6.84,2.68,12.64,80.49
MI2600001,43.1982,-82.4189,2022-05-02,9.24,11.46,6.76,0.98,9.53,84.1
MI2600001,43.1982,-82.4189,2022-05-03,8.41,10.85,5.49,4.72,4.4,92.44
MI2600001,43.1982,-82.4189,2022-05-04,5.51,8.56,1.57,7.31,21.9,87.82
MI2600001,43.1982,-82.4189,2022-05-05,8.62,15.07,0.38,0.21,18.9,77.27
MI2600001,43.1982,-82.4189,2022-05-06,9.64,14.1,6.75,0.26,17.02,74.0
MI2600001,43.1982,-82.4189,2022-05-07,9.29,14.88,4.61,0.05,28.63,60.95
MI2600001,43.1982,-82.4189,2022-05-08,10.02,17.41,1.81,0.01,27.02,57.96
MI2600001,43.1982,-82.4189,2022-05-09,12.48,19.61,5.11,0.0,27.32,61.86
MI2600001,43.1982,-82.4189,2022-05-10,15.33,22.61,8.85,0.02,24.63,60.92
MI2600001,43.1982,-82.4189,2022-05-11,17.26,25.21,11.45,0.04,13.78,60.56
MI2600001,43.1982,-82.4189,2022-05-12,18.15,26.73,9.52,0.0,23.86,56.63
MI2600001,43.1982,-82.4189,2022-05-13,19.2,25.71,12.95,0.0,25.61,70.04
MI2600001,43.1982,-82.4189,2022-05-14,20.01,25.8,14.01,1.15,23.13,77.79
MI2600001,43.1982,-82.4189,2022-05-15,19.16,26.58,12.21,2.13,21.91,78.28
MI2600001,43.1982,-82.4189,2022-05-16,14.53,20.34,8.87,11.27,22.66,73.96
MI2600001,43.1982,-82.4189,2022-05-17,11.34,16.88,6.86,5.77,23.24,71.14
MI2600001,43.1982,-82.4189,2022-05-18,10.25,13.79,5.82,1.29,9.22,78.08
MI2600001,43.1982,-82.4189,2022-05-19,16.0,21.94,9.08,2.58,21.81,80.19
MI2600001,43.1982,-82.4189,2022-05-20,20.51,25.23,15.49,0.64,21.53,85.01
MI2600001,43.1982,-82.4189,2022-05-21,18.09,22.83,10.6,2.26,12.94,76.76
MI2600001,43.1982,-82.4189,2022-05-22,10.88,16.33,6.87,3.56,16.4,77.35
MI2600001,43.1982,-82.4189,2022-05-23,9.52,14.19,5.38,0.02,26.17,67.98
MI2600001,43.1982,-82.4189,2022-05-24,11.67,18.96,4.93,0.0,25.41,65.11
MI2600001,43.1982,-82.4189,2022-05-25,15.03,19.68,9.87,0.49,12.66,76.11
MI2600001,43.1982,-82.4189,2022-05-26,18.97,23.31,15.39,5.47,12.18,89.01
MI2600001,43.1982,-82.4189,2022-05-27,16.67,23.09,10.07,6.87,11.81,84.98
MI2600001,43.1982,-82.4189,2022-05-28,13.95,19.79,8.72,6.58,25.21,79.74
MI2600001,43.1982,-82.4189,2022-05-29,18.25,23.84,11.93,0.02,25.6,75.86
MI2600001,43.1982,-82.4189,2022-05-30,21.42,26.71,16.48,0.01,24.79,76.36
MI2600001,43.1982,-82.4189,2022-05-31,23.88,28.08,19.4,0.02,26.26,74.66
MI2600001,43.1982,-82.4189,2022-06-01,20.06,24.88,11.0,0.3,18.7,78.23
MI2600001,43.1982,-82.4189,2022-06-02,14.87,19.81,9.32,0.29,22.89,64.03
MI2600001,43.1982,-82.4189,2022-06-03,16.97,23.68,10.32,0.09,26.28,60.33
MI2600001,43.1982,-82.4189,2022-06-04,14.75,20.31,6.92,0.74,29.94,59.89
MI2600001,43.1982,-82.4189,2022-06-05,16.15,19.93,11.01,2.49,10.33,71.95
MI2600001,43.1982,-82.4189,2022-06-06,18.06,21.86,13.23,4.1,9.65,81.92
MI2600001,43.1982,-82.4189,2022-06-07,16.92,19.46,11.75,9.37,14.8,83.78
MI2600001,43.1982,-82.4189,2022-06-08,14.84,19.09,10.07,7.11,18.32,78.67
MI2600001,43.1982,-82.4189,2022-06-09,15.9,20.96,10.25,7.08,24.88,78.46
MI2600001,43.1982,-82.4189,2022-06-10,16.86,22.62,10.74,1.99,26.66,74.2
MI2600001,43.1982,-82.4189,2022-06-11,18.53,23.09,12.94,1.21,24.74,75.73
MI2600001,43.1982,-82.4189,2022-06-12,17.56,22.39,11.56,1.58,18.54,81.26
MI2600001,43.1982,-82.4189,2022-06-13,18.53,25.55,10.46,1.69,23.14,66.68
MI2600001,43.1982,-82.4189,2022-06-14,21.08,27.78,14.97,3.23,27.39,74.35
MI2600001,43.1982,-82.4189,2022-06-15,24.19,29.81,17.26,0.21,26.46,77.3
MI2600001,43.1982,-82.4189,2022-06-16,25.1,28.45,20.81,0.57,27.81,72.3
MI2600001,43.1982,-82.4189,2022-06-17,20.55,25.6,13.92,0.42,29.88,62.85
MI2600001,43.1982,-82.4189,2022-06-18,13.67,17.4,10.32,5.09,31.43,62.74
MI2600001,43.1982,-82.4189,2022-06-19,15.9,21.44,8.84,1.02,25.39,60.76
MI2600001,43.1982,-82.4189,2022-06-20,19.2,26.25,12.87,2.76,8.17,71.94
MI2600001,43.1982,-82.4189,2022-06-21,24.19,30.21,16.42,1.37,25.8,79.15
MI2600001,43.1982,-82.4189,2022-06-22,23.77,28.14,15.79,0.45,29.35,74.1
MI2600001,43.1982,-82.4189,2022-06-23,17.94,22.8,12.84,0.08,31.51,67.69
MI2600001,43.1982,-82.4189,2022-06-24,21.9,27.94,14.15,1.62,29.82,59.43
MI2600001,43.1982,-82.4189,2022-06-25,23.33,29.17,18.3,0.16,25.47,59.5
MI2600001,43.1982,-82.4189,2022-06-26,22.64,28.19,18.37,0.21,21.65,69.82
MI2600001,43.1982,-82.4189,2022-06-27,17.67,21.81,13.43,0.03,21.01,62.04
MI2600001,43.1982,-82.4189,2022-06-28,18.69,24.63,12.49,0.0,29.8,59.6
MI2600001,43.1982,-82.4189,2022-06-29,18.65,23.06,15.11,1.8,23.9,72.39
MI2600001,43.1982,-82.4189,2022-06-30,22.7,28.88,15.01,0.79,24.68,64.69
MI2600001,43.1982,-82.4189,2022-07-01,21.65,25.6,16.98,2.59,14.3,80.32
MI2600001,43.1982,-82.4189,2022-07-02,19.93,25.72,14.04,1.47,28.41,68.41
MI2600001,43.1982,-82.4189,2022-07-03,20.99,26.24,14.22,0.0,28.28,60.1
MI2600001,43.1982,-82.4189,2022-07-04,23.34,29.21,16.71,0.06,17.99,63.9
MI2600001,43.1982,-82.4189,2022-07-05,24.22,28.44,19.83,4.32,17.5,79.06
MI2600001,43.1982,-82.4189,2022-07-06,19.65,22.64,16.29,5.94,22.23,83.6
MI2600001,43.1982,-82.4189,2022-07-07,21.76,26.11,15.8,0.06,26.09,69.17
MI2600001,43.1982,-82.4189,2022-07-08,20.43,24.79,15.63,1.63,17.21,76.77
MI2600001,43.1982,-82.4189,2022-07-09,18.27,23.4,13.79,0.17,29.81,64.81
MI2600001,43.1982,-82.4189,2022-07-10,20.12,26.72,12.64,0.0,29.59,57.49
MI2600001,43.1982,-82.4189,2022-07-11,22.53,28.54,15.62,0.99,20.9,67.71
MI2600001,43.1982,-82.4189,2022-07-12,21.87,25.02,18.47,2.09,20.32,79.5
MI2600001,43.1982,-82.4189,2022-07-13,18.27,21.58,15.24,2.51,14.11,79.5
MI2600001,43.1982,-82.4189,2022-07-14,18.92,23.9,13.49,2.57,27.82,68.01
MI2600001,43.1982,-82.4189,2022-07-15,20.84,26.46,14.59,0.63,20.87,62.81
MI2600001,43.1982,-82.4189,2022-07-16,22.7,27.54,17.94,0.02,23.64,67.65
MI2600001,43.1982,-82.4189,2022-07-17,23.2,28.23,18.77,0.14,18.58,73.05
MI2600001,43.1982,-82.4189,2022-07-18,23.89,28.52,19.49,1.08,25.73,72.25
MI2600001,43.1982,-82.4189,2022-07-19,25.42,30.77,19.97,5.18,24.41,70.75
MI2600001,43.1982,-82.4189,2022-07-20,25.36,30.44,20.8,1.39,15.74,72.12
MI2600001,43.1982,-82.4189,2022-07-21,24.23,29.36,19.92,1.3,25.0,69.53
MI2600001,43.1982,-82.4189,2022-07-22,24.25,28.97,18.81,0.89,26.87,65.1
MI2600001,43.1982,-82.4189,2022-07-23,25.51,30.34,20.91,2.5,21.51,66.86
MI2600001,43.1982,-82.4189,2022-07-24,24.37,27.53,20.84,4.35,11.85,83.61
MI2600001,43.1982,-82.4189,2022-07-25,20.66,23.86,16.99,4.39,23.81,68.67
MI2600001,43.1982,-82.4189,2022-07-26,21.66,26.18,16.72,0.24,25.16,67.0
MI2600001,43.1982,-82.4189,2022-07-27,22.3,26.45,17.84,0.13,15.47,74.45
MI2600001,43.1982,-82.4189,2022-07-28,22.31,26.41,17.73,0.43,20.98,71.47
MI2600001,43.1982,-82.4189,2022-07-29,20.97,26.11,14.72,0.26,25.13,65.26
MI2600001,43.1982,-82.4189,2022-07-30,21.56,26.2,15.88,0.01,24.58,69.01
MI2600001,43.1982,-82.4189,2022-07-31,22.96,28.57,17.02,0.02,24.18,63.95
MI2600001,43.1982,-82.4189,2022-08-01,23.44,27.77,18.05,2.49,14.99,74.71
MI2600001,43.1982,-82.4189,2022-08-02,20.62,24.82,16.65,3.42,20.27,73.63
MI2600001,43.1982,-82.4189,2022-08-03,24.64,31.79,17.19,10.58,8.2,77.01
MI2600001,43.1982,-82.4189,2022-08-04,23.45,24.58,22.12,22.69,14.02,92.66
MI2600001,43.1982,-82.4189,2022-08-05,23.25,26.5,20.7,7.96,24.09,88.25
MI2600001,43.1982,-82.4189,2022-08-06,25.61,29.73,21.13,0.08,22.22,82.76
MI2600001,43.1982,-82.4189,2022-08-07,26.19,30.52,21.97,0.82,16.72,76.63
MI2600001,43.1982,-82.4189,2022-08-08,23.99,28.35,18.74,4.24,10.07,85.69
MI2600001,43.1982,-82.4189,2022-08-09,19.14,22.78,15.63,5.03,23.44,76.66
MI2600001,43.1982,-82.4189,2022-08-10,21.34,26.26,16.18,0.01,26.61,64.86
MI2600001,43.1982,-82.4189,2022-08-11,19.3,23.15,14.72,0.01,24.86,67.73
MI2600001,43.1982,-82.4189,2022-08-12,19.37,24.53,14.26,0.0,26.5,64.03
MI2600001,43.1982,-82.4189,2022-08-13,19.94,24.7,15.18,0.25,10.62,60.66
MI2600001,43.1982,-82.4189,2022-08-14,20.6,23.83,17.72,3.07,11.48,70.17
MI2600001,43.1982,-82.4189,2022-08-15,21.15,25.85,17.04,0.04,21.13,65.61
MI2600001,43.1982,-82.4189,2022-08-16,21.49,26.69,16.26,0.09,23.56,70.28
MI2600001,43.1982,-82.4189,2022-08-17,20.71,25.65,15.95,3.21,23.87,75.04
MI2600001,43.1982,-82.4189,2022-08-18,21.78,26.88,15.95,0.67,23.85,71.29
MI2600001,43.1982,-82.4189,2022-08-19,22.65,28.27,17.49,0.03,22.88,61.92
MI2600001,43.1982,-82.4189,2022-08-20,22.94,28.62,17.98,1.04,15.69,70.49
MI2600001,43.1982,-82.4189,2022-08-21,22.08,25.23,19.19,5.0,10.45,84.9
MI2600001,43.1982,-82.4189,2022-08-22,21.61,25.08,18.47,5.67,19.25,84.04
MI2600001,43.1982,-82.4189,2022-08-23,21.39,25.78,16.74,4.79,23.14,73.26
MI2600001,43.1982,-82.4189,2022-08-24,22.87,27.85,17.11,0.11,21.48,66.79
MI2600001,43.1982,-82.4189,2022-08-25,23.0,26.86,18.1,0.69,13.32,71.31
MI2600001,43.1982,-82.4189,2022-08-26,20.18,24.06,15.69,4.45,16.53,78.88
MI2600001,43.1982,-82.4189,2022-08-27,19.83,25.94,13.93,0.14,23.44,64.12
MI2600001,43.1982,-82.4189,2022-08-28,22.6,28.67,15.64,0.04,22.32,70.19
MI2600001,43.1982,-82.4189,2022-08-29,24.4,28.06,21.62,1.37,14.93,81.41
MI2600001,43.1982,-82.4189,2022-08-30,22.26,25.92,17.79,3.76,18.11,75.92
MI2600001,43.1982,-82.4189,2022-08-31,20.94,26.52,15.77,0.63,21.97,65.89
MI2600001,43.1982,-82.4189,2022-09-01,20.95,26.07,14.94,0.04,22.93,61.58
MI2600001,43.1982,-82.4189,2022-09-02,22.72,28.77,17.8,0.0,19.6,63.64
MI2600001,43.1982,-82.4189,2022-09-03,24.16,29.85,18.89,0.01,19.96,67.5
MI2600001,43.1982,-82.4189,2022-09-04,20.35,23.32,17.91,0.42,4.27,85.11
MI2600001,43.1982,-82.4189,2022-09-05,20.24,24.36,16.79,0.26,8.36,79.45
MI2600001,43.1982,-82.4189,2022-09-06,20.01,24.86,15.92,0.03,21.3,72.57
MI2600001,43.1982,-82.4189,2022-09-07,18.7,24.19,13.64,0.01,21.55,68.59
MI2600001,43.1982,-82.4189,2022-09-08,19.93,25.96,14.2,0.07,21.88,61.04
MI2600001,43.1982,-82.4189,2022-09-09,20.69,27.57,14.46,0.0,21.41,69.0
MI2600001,43.1982,-82.4189,2022-09-10,22.94,28.66,17.28,0.66,16.41,73.12
MI2600001,43.1982,-82.4189,2022-09-11,21.93,26.0,19.38,0.97,10.25,77.88
MI2600001,43.1982,-82.4189,2022-09-12,19.28,23.01,14.1,3.6,14.55,73.86
MI2600001,43.1982,-82.4189,2022-09-13,17.72,22.4,13.73,0.18,17.61,67.86
MI2600001,43.1982,-82.4189,2022-09-14,18.49,24.59,14.61,1.35,16.18,78.07
MI2600001,43.1982,-82.4189,2022-09-15,16.85,21.79,12.47,0.0,15.84,64.93
MI2600001,43.1982,-82.4189,2022-09-16,20.32,26.53,14.59,0.01,14.56,75.21
MI2600001,43.1982,-82.4189,2022-09-17,21.8,27.77,15.7,0.06,14.94,71.26
MI2600001,43.1982,-82.4189,2022-09-18,22.89,27.19,19.55,0.42,14.24,69.61
MI2600001,43.1982,-82.4189,2022-09-19,21.34,25.55,17.0,1.84,17.0,73.06
MI2600001,43.1982,-82.4189,2022-09-20,20.17,26.11,14.25,1.33,12.69,68.82
MI2600001,43.1982,-82.4189,2022-09-21,21.94,29.05,16.3,3.07,8.98,77.16
MI2600001,43.1982,-82.4189,2022-09-22,13.22,15.33,10.65,5.73,12.53,71.43
MI2600001,43.1982,-82.4189,2022-09-23,13.12,17.39,9.03,0.07,16.33,62.22
MI2600001,43.1982,-82.4189,2022-09-24,14.33,17.9,9.94,1.18,3.57,67.78
MI2600001,43.1982,-82.4189,2022-09-25,14.77,18.66,10.7,3.12,7.11,83.3
MI2600001,43.1982,-82.4189,2022-09-26,12.35,15.24,9.63,3.24,9.15,85.21
MI2600001,43.1982,-82.4189,2022-09-27,12.24,15.69,9.43,4.29,6.18,80.76
MI2600001,43.1982,-82.4189,2022-09-28,11.56,13.59,9.66,1.63,6.77,81.95
MI2600001,43.1982,-82.4189,2022-09-29,11.66,16.07,8.67,0.59,16.57,69.45
MI2600001,43.1982,-82.4189,2022-09-30,12.85,19.24,8.26,0.01,17.76,62.33
MI2600001,43.1982,-82.4189,2022-10-01,13.92,18.71,8.87,0.0,15.96,70.72
MI2600001,43.1982,-82.4189,2022-10-02,12.62,16.54,8.12,0.0,18.31,61.42
MI2600001,43.1982,-82.4189,2022-10-03,10.88,17.0,5.77,0.0,15.5,62.2
MI2600001,43.1982,-82.4189,2022-10-04,14.28,20.83,8.58,0.0,16.5,55.35
MI2600001,43.1982,-82.4189,2022-10-05,16.57,23.35,9.89,0.01,14.73,56.97
MI2600001,43.1982,-82.4189,2022-10-06,16.69,23.38,11.48,0.47,9.51,58.14
MI2600001,43.1982,-82.4189,2022-10-07,8.91,11.06,5.32,0.61,9.0,71.25
MI2600001,43.1982,-82.4189,2022-10-08,7.55,13.53,1.57,0.06,14.62,66.2
MI2600001,43.1982,-82.4189,2022-10-09,11.42,18.54,5.26,0.15,10.89,66.51
MI2600001,43.1982,-82.4189,2022-10-10,11.73,17.2,7.68,0.04,15.39,69.37
